report_schema_version,machine_id,machine_uuid,manifest_id,manifest_profile,run_id,profile,started_at,finished_at,overall_status,item_kind,item_id,name,pass,analysis_status,failure_domain,category,metric_name,metric_value,threshold_maturity,threshold_min,threshold_max,threshold_expected,message,payload_json
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,coordinated_xy_mres3_conditional_rearm_v3,FULL,4229895463,FULL,2026-08-13T17:15:23.303127Z,2026-08-13T17:15:52.752813Z,fail,firmware_result,2080,coord_xy_mres3_20khz_motion,false,fail,firmware_motion,performance,,,,,,,Raw firmware result failed.,"{""aa"":1298,""am"":1767,""ca"":1240,""cm"":1715,""cw"":0,""da"":1300,""de"":0,""dm"":1751,""hz"":20000,""i2"":220000,""i7"":0,""ms"":110000,""n"":10,""ok"":0,""ps"":0,""pu"":0,""qf"":10,""qm"":2148007936,""sa"":0,""sf"":0,""sg"":66,""tm"":2640,""to"":0,""wd"":27,""wl"":0,""xd"":1,""xe"":53416,""yd"":0,""ye"":90000}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,coordinated_xy_mres3_conditional_rearm_v3,FULL,4229895463,FULL,2026-08-13T17:15:23.303127Z,2026-08-13T17:15:52.752813Z,fail,firmware_result,2081,coord_xy_mres3_20khz_irq_path,true,pass,none,performance,,,,,,,Raw firmware result passed.,"{""ax"":4084,""fa"":2198,""fm"":4084,""i2"":220000,""mi"":0,""pa"":440,""pf"":0,""ph"":447,""pp"":0,""ps"":0,""pu"":0,""s"":220000,""sf"":0,""tf"":3548,""to"":0}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,coordinated_xy_mres3_conditional_rearm_v3,FULL,4229895463,FULL,2026-08-13T17:15:23.303127Z,2026-08-13T17:15:52.752813Z,fail,firmware_result,2082,coord_xy_mres3_entry_margin,false,fail,firmware_timing,performance,,,,,,,Raw firmware result failed.,"{""ca"":27,""cm"":549,""di"":0,""dm"":3380,""ds"":219990,""fv"":0,""hm"":0,""i2"":220000,""la"":0,""lc"":543,""lf"":0,""md"":0,""mi"":0,""pm"":0,""ra"":0,""rc"":12,""rd"":491,""rm"":2,""rp"":0,""s"":220000,""sf"":0,""sl"":592,""sm"":0,""to"":0,""tr"":0}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,coordinated_xy_mres3_conditional_rearm_v3,FULL,4229895463,FULL,2026-08-13T17:15:23.303127Z,2026-08-13T17:15:52.752813Z,fail,firmware_result,2086,coord_xy_conditional_rearm,false,fail,firmware_timing,performance,,,,,,,Raw firmware result failed.,"{""dc"":219990,""ic"":10,""im"":813,""ir"":10,""it"":900,""ix"":0,""mi"":0,""ns"":1134,""rc"":12,""rd"":491,""rg"":1125,""rm"":2,""rp"":0,""sf"":0,""to"":0,""wm"":1813}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,coordinated_xy_mres3_conditional_rearm_v3,FULL,4229895463,FULL,2026-08-13T17:15:23.303127Z,2026-08-13T17:15:52.752813Z,fail,firmware_result,2083,tmc2208_mres3_configuration,true,pass,none,configuration,,,,,,,Raw firmware result passed.,"{""ae"":1,""cc"":855638099,""dd"":1,""gc"":193,""ge"":1,""mf"":0,""mr"":3,""sf"":0,""tf"":0,""to"":0,""tx"":4,""ve"":1}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,coordinated_xy_mres3_conditional_rearm_v3,FULL,4229895463,FULL,2026-08-13T17:15:23.303127Z,2026-08-13T17:15:52.752813Z,fail,host_check,,hello_ack,true,pass,none,,,,,,,,Host check passed.,"{""capabilities"":15,""fast_fail_on_missing_hello"":false,""observed_uart_bytes"":128,""retries_sent"":1,""retry_ms"":250,""run_id"":4229895463,""seq8"":1,""supports_selftest_transport"":true,""timeout_ms"":8000}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,coordinated_xy_mres3_conditional_rearm_v3,FULL,4229895463,FULL,2026-08-13T17:15:23.303127Z,2026-08-13T17:15:52.752813Z,fail,host_check,,selftest_start_ack,true,pass,none,,,,,,,,Host check passed.,"{""ack_result"":""accepted"",""expected_seq32"":null,""observed_cmd"":254,""observed_seq32"":1,""observed_seq8"":2,""reason"":""ok"",""run_id"":4229895463,""seq32"":1,""seq8"":2,""timeout_ms"":2000,""transport_mode"":""queue_ack""}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,coordinated_xy_mres3_conditional_rearm_v3,FULL,4229895463,FULL,2026-08-13T17:15:23.303127Z,2026-08-13T17:15:52.752813Z,fail,host_check,,goodbye_ack,true,pass,none,,,,,,,,Host check passed.,"{""run_id"":4229895463,""seq8"":3,""timeout_ms"":2000}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,coordinated_xy_mres3_conditional_rearm_v3,FULL,4229895463,FULL,2026-08-13T17:15:23.303127Z,2026-08-13T17:15:52.752813Z,fail,host_check,,goodbye_done,true,pass,none,,,,,,,,Host check passed.,"{""observed_seq32"":4229895463,""run_id"":4229895463,""seq8"":3,""timeout_ms"":5000}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,coordinated_xy_mres3_conditional_rearm_v3,FULL,4229895463,FULL,2026-08-13T17:15:23.303127Z,2026-08-13T17:15:52.752813Z,fail,host_check,,selftest_progress_watchdog,true,pass,none,,,,,,,,Host check passed.,"{""activity_timeout_ms"":60000,""effective_timeout_ms"":240000,""frame_counts"":{""2"":183,""251"":36,""252"":1,""254"":1},""last_progress"":{""elapsed_ms"":28842,""kind"":""progress"",""stage"":""wait_bits_set"",""stk_hwm_w"":0},""last_rx_byte_age_ms"":701,""last_selftest_frame_age_ms"":701,""last_valid_frame_age_ms"":701,""progress_count"":31,""progress_timeout_ms"":15000,""recent_frames"":[{""ack_result"":""accepted"",""ack_seq32"":1,""cmd"":254,""expected_seq32"":null,""ts"":""2026-08-13T17:15:23.382339Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""coordinated_xy_mres3_conditional_rearm_envelope_clear"",""test_id"":0,""ts"":""2026-08-13T17:15:23.482637Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""evap_plate_confirmed"",""test_id"":0,""ts"":""2026-08-13T17:15:23.516915Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""coordinated_xy_performance_z_home"",""test_id"":0,""ts"":""2026-08-13T17:15:23.516960Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits_enter"",""test_id"":0,""ts"":""2026-08-13T17:15:23.617265Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits_set"",""test_id"":0,""ts"":""2026-08-13T17:15:23.899008Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""coordinated_xy_performance_x_home"",""test_id"":0,""ts"":""2026-08-13T17:15:23.899050Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits_enter"",""test_id"":0,""ts"":""2026-08-13T17:15:23.999324Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits"",""test_id"":0,""ts"":""2026-08-13T17:15:24.900430Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits_set"",""test_id"":0,""ts"":""2026-08-13T17:15:24.927422Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""coordinated_xy_performance_y_home"",""test_id"":0,""ts"":""2026-08-13T17:15:24.927451Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits_enter"",""test_id"":0,""ts"":""2026-08-13T17:15:25.027716Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits_set"",""test_id"":0,""ts"":""2026-08-13T17:15:25.711308Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""coordinated_xy_performance_post_tier_x_home"",""test_id"":0,""ts"":""2026-08-13T17:15:37.322499Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits_enter"",""test_id"":0,""ts"":""2026-08-13T17:15:37.322569Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits"",""test_id"":0,""ts"":""2026-08-13T17:15:38.323941Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits"",""test_id"":0,""ts"":""2026-08-13T17:15:39.225229Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits"",""test_id"":0,""ts"":""2026-08-13T17:15:40.226610Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits_set"",""test_id"":0,""ts"":""2026-08-13T17:15:41.194061Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""coordinated_xy_performance_post_tier_y_home"",""test_id"":0,""ts"":""2026-08-13T17:15:41.194111Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits_enter"",""test_id"":0,""ts"":""2026-08-13T17:15:41.294491Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits"",""test_id"":0,""ts"":""2026-08-13T17:15:42.195755Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits"",""test_id"":0,""ts"":""2026-08-13T17:15:43.197152Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits"",""test_id"":0,""ts"":""2026-08-13T17:15:44.198540Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits"",""test_id"":0,""ts"":""2026-08-13T17:15:45.199933Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits"",""test_id"":0,""ts"":""2026-08-13T17:15:46.201332Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits"",""test_id"":0,""ts"":""2026-08-13T17:15:47.202717Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits"",""test_id"":0,""ts"":""2026-08-13T17:15:48.204089Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits"",""test_id"":0,""ts"":""2026-08-13T17:15:49.205502Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits"",""test_id"":0,""ts"":""2026-08-13T17:15:50.206933Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits"",""test_id"":0,""ts"":""2026-08-13T17:15:51.208357Z""},{""cmd"":251,""name"":""selftest_progress"",""progress"":true,""stage"":""wait_bits_set"",""test_id"":0,""ts"":""2026-08-13T17:15:51.974153Z""},{""cmd"":251,""name"":""coord_xy_mres3_20khz_motion"",""test_id"":2080,""ts"":""2026-08-13T17:15:51.999206Z""},{""cmd"":251,""name"":""coord_xy_mres3_20khz_irq_path"",""test_id"":2081,""ts"":""2026-08-13T17:15:52.025550Z""},{""cmd"":251,""name"":""coord_xy_mres3_entry_margin"",""test_id"":2082,""ts"":""2026-08-13T17:15:52.025590Z""},{""cmd"":251,""name"":""coord_xy_conditional_rearm"",""test_id"":2086,""ts"":""2026-08-13T17:15:52.051711Z""},{""cmd"":251,""name"":""tmc2208_mres3_configuration"",""test_id"":2083,""ts"":""2026-08-13T17:15:52.051750Z""},{""cmd"":252,""run_id"":4229895463,""ts"":""2026-08-13T17:15:52.151956Z""}],""reset_report"":null,""selftest_frames_seen"":37,""startup_reset_report"":null,""status_frames_since_selftest"":0,""status_gap_max_ms"":100,""status_gap_samples"":181,""status_only_timeout_ms"":120000,""timeout_reason"":null,""total_rx_bytes"":30336}"
