report_schema_version,machine_id,machine_uuid,manifest_id,manifest_profile,run_id,profile,started_at,finished_at,overall_status,item_kind,item_id,name,pass,analysis_status,failure_domain,category,metric_name,metric_value,threshold_maturity,threshold_min,threshold_max,threshold_expected,message,payload_json
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1001,comm_crc_known_vector,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""crc"":19255}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1002,comm_frame_roundtrip,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""frame_len"":12}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1010,session_hello_ack,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""ack_cmd"":244,""seq32_match"":1,""seq8_match"":1}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1011,session_goodbye_ack,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""ack_cmd"":246,""seq32_match"":1,""seq8_match"":1}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1012,session_goodbye_done,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""done_cmd"":248,""seq32_match"":1,""seq8_match"":1}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1003,status_frame_shape,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""chunk0_seen"":2,""chunk1_seen"":2,""has_seq32"":0,""tag_count"":18}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1013,clear_queue_ack,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""ack_cmd"":247,""queue_depth_after_clear"":0,""seq32_match"":1,""seq8_match"":1}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1020,status_chunk_alternation_safe,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""alternation_errors"":0,""chunk0_seen"":2,""chunk1_seen"":2}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1021,status_cadence_safe,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""period_ms_avg"":64,""period_ms_max_jitter"":14}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1004,uptime_counter_read,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""delta_ms"":10}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1005,flash_config_readonly,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""ext_count"":0,""flash_delay_us"":1000,""flash_width_max_ns"":5000,""flash_width_min_ns"":100,""flash_width_ns"":2000,""ft_acc"":0,""ft_ack_to"":0,""ft_ign_busy"":0,""ft_ign_dis"":0,""ft_ign_fault"":0,""ft_ign_low"":0,""ft_print_to"":0,""ft_rel_to"":0}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1007,flash_imaging_burst_diag_safe,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""cycles_req"":5,""cycles_started"":0,""cycles_timeout"":0,""ext_delta"":0,""flash_ack_delta"":0,""flash_task_done_delta"":0,""flash_task_wake_delta"":0,""ft_acc_delta"":0,""ft_ign_dis_delta"":0,""skipped_no_flash_task"":1}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1006,fw_build_info,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""build_epoch"":""Aug 12 2026 18:18:47"",""version_len"":20}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1030,uart_recovery_after_noise_safe,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""crc_mismatch_count"":1,""frames_recovered"":2,""length_reject_count"":1,""noise_bytes_injected"":4}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1040,rtos_memory_headroom_safe,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""core_miss"":0,""flashmon_hwm_words"":0,""flashmon_present"":0,""heap_min"":11144,""heap_now"":11144,""preg_n"":2,""prnt_hwm_words"":184,""stk_min"":178,""stk_ovf"":0,""stk_task"":""Pressure"",""task_cap"":32,""task_n"":14,""task_total"":14,""trunc"":0}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1041,crash_record_retained_safe,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""boot"":134,""boot_stage"":""comm_rearm"",""fault"":""wdt"",""fault_ct"":4,""pending"":0,""raw_sr"":3,""reset"":""soft"",""sticky"":1,""sticky_ct"":133,""task"":""orch"",""wdg_ct"":6,""wdg_late"":""press""}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,1042,watchdog_supervisor_safe,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""arm_result"":""armed"",""enabled"":1,""init_timeout_ms"":20,""late_task"":""none"",""live_n"":4,""raw_sr"":3,""recovery_boot"":1,""req_n"":4,""sticky_ct"":1,""timeout_ms"":4000}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,2001,motion_home_cycle_full,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""executed"":0,""fixture_required"":1,""gate"":""safe_only"",""motion"":0,""profile"":""SAFE""}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,2002,motion_absolute_move_bounds_full,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""executed"":0,""fixture_required"":1,""gate"":""safe_only"",""motion"":0,""profile"":""SAFE""}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,2007,motion_home_repeatability_factor,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""executed"":0,""fixture_required"":1,""gate"":""safe_only"",""motion"":0,""profile"":""SAFE""}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,2008,motion_pattern_return_factory,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""executed"":0,""fixture_required"":1,""gate"":""safe_only"",""motion"":0,""profile"":""SAFE""}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,2003,pressure_regulator_step_response,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""executed"":0,""fixture_required"":1,""gate"":""safe_only"",""pressure"":0,""profile"":""SAFE""}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,2201,pressure_hold_leak_factory,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""executed"":0,""fixture_required"":1,""gate"":""safe_only"",""pressure"":0,""profile"":""SAFE""}"
qualification_report_v1,LC-001,dc0f3c73-0eef-4298-a491-148f7ff5713e,selftest_scheduler_cooperative_v1,SAFE,4172643001,SAFE,2026-08-13T01:21:10.841523Z,2026-08-13T01:21:12.262740Z,pass,firmware_result,2202,pressure_target_cycle_repeatabil,true,pass,none,unknown,,,,,,,Raw firmware result passed.,"{""executed"":0,""fixture_required"":1,""gate"":""safe_only"",""pressure"":0,""profile"":""SAFE""}"
